"Município";"2014/Jan";"2014/Fev";"2014/Mar";"2014/Abr";"2014/Mai";"2014/Jun";"2014/Jul";"2014/Ago";"2014/Set";"2014/Out";"2014/Nov";"2014/Dez";"2015/Jan";"2015/Fev";"2015/Mar";"2015/Abr";"2015/Mai";"2015/Jun";"2015/Jul";"2015/Ago";"2015/Set";"2015/Out";"2015/Nov";"2015/Dez";"2016/Jan";"2016/Fev";"2016/Mar";"2016/Abr";"2016/Mai";"2016/Jun";"2016/Jul";"2016/Ago";"2016/Set";"2016/Out";"2016/Nov";"2016/Dez";" Total"
"120010 BRASILEIA";"3";"23";"13";"6";"22";"41";"49";"41";"33";"46";"54";"6";"68";"18";"26";"26";"32";"22";"16";"217";"57";"15";"37";"16";"33";"2";"0";"0";"0";"0";"0";"0";"1";"3";"0";"1";"927"
"120013 BUJARI";"21";"14";"15";"14";"12";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"35";"0";"0";"0";"0";"13";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"125"
"120017 CAPIXABA";"12";"19";"16";"15";"8";"9";"19";"23";"18";"17";"12";"12";"18";"20";"21";"9";"18";"17";"1";"45";"0";"0";"0";"0";"4";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"334"
"120020 CRUZEIRO DO SUL";"14";"20";"68";"58";"25";"49";"68";"56";"62";"47";"126";"67";"71";"53";"101";"60";"95";"89";"139";"365";"109";"108";"106";"143";"68";"31";"25";"11";"6";"5";"0";"0";"7";"3";"1";"0";"2256"
"120025 EPITACIOLANDIA";"7";"0";"0";"0";"0";"0";"0";"0";"10";"0";"0";"0";"4";"0";"7";"0";"10";"5";"18";"383";"40";"5";"1";"4";"26";"19";"16";"9";"14";"7";"3";"13";"21";"17";"9";"6";"654"
"120030 FEIJO";"2";"0";"0";"0";"0";"0";"0";"0";"0";"0";"11";"0";"26";"27";"42";"30";"58";"28";"26";"56";"36";"34";"25";"25";"18";"18";"2";"1";"0";"0";"0";"0";"1";"0";"1";"5";"472"
"120032 JORDAO";"17";"16";"34";"30";"18";"8";"12";"15";"20";"29";"36";"24";"17";"13";"21";"12";"18";"13";"24";"48";"15";"22";"24";"12";"8";"10";"1";"2";"1";"1";"0";"0";"1";"1";"0";"0";"523"
"120033 MANCIO LIMA";"29";"19";"24";"32";"27";"22";"15";"22";"18";"20";"19";"9";"34";"20";"22";"14";"29";"19";"35";"86";"21";"11";"12";"14";"7";"1";"3";"6";"0";"0";"0";"0";"1";"0";"0";"0";"591"
"120034 MANOEL URBANO";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"16";"10";"0";"10";"6";"3";"12";"72";"7";"3";"6";"8";"8";"9";"13";"6";"15";"7";"16";"4";"6";"0";"12";"6";"256"
"120035 MARECHAL THAUMATURGO";"34";"33";"29";"41";"19";"24";"39";"19";"15";"13";"29";"21";"22";"31";"26";"52";"16";"9";"11";"44";"16";"15";"15";"19";"20";"10";"29";"22";"13";"6";"0";"20";"16";"2";"3";"1";"734"
"120038 PLACIDO DE CASTRO";"0";"20";"4";"12";"0";"0";"0";"0";"0";"5";"52";"43";"17";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"42";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"195"
"120039 PORTO WALTER";"0";"0";"14";"17";"19";"21";"26";"11";"15";"15";"43";"23";"25";"36";"24";"25";"27";"23";"35";"48";"16";"16";"16";"12";"6";"2";"2";"0";"0";"0";"0";"0";"1";"1";"0";"0";"519"
"120040 RIO BRANCO";"558";"558";"229";"707";"533";"538";"532";"546";"291";"197";"556";"84";"291";"501";"583";"540";"652";"616";"312";"1282";"331";"405";"403";"245";"350";"238";"31";"20";"3";"0";"0";"1";"24";"8";"7";"3";"12175"
"120042 RODRIGUES ALVES";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"30";"0";"0";"0";"0";"0";"0";"0";"0";"0";"28";"2";"1";"0";"1";"0";"0";"0";"0";"0";"0";"1";"63"
"120043 SANTA ROSA DO PURUS";"30";"20";"11";"18";"12";"8";"7";"5";"19";"15";"11";"98";"22";"11";"21";"12";"18";"3";"11";"13";"4";"19";"28";"9";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"426"
"120045 SENADOR GUIOMARD";"2";"0";"4";"1";"0";"0";"1";"11";"9";"4";"14";"8";"26";"17";"33";"21";"25";"12";"22";"244";"30";"24";"22";"12";"21";"10";"1";"0";"0";"0";"0";"0";"26";"5";"2";"1";"608"
"120050 SENA MADUREIRA";"21";"22";"47";"32";"35";"26";"23";"21";"32";"37";"40";"22";"52";"36";"31";"48";"54";"66";"44";"114";"42";"62";"56";"61";"12";"2";"0";"0";"0";"0";"3";"0";"3";"1";"0";"2";"1047"
"120060 TARAUACA";"0";"0";"0";"0";"5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"106";"0";"0";"0";"0";"2";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"113"
"120070 XAPURI";"0";"0";"0";"0";"0";"0";"2";"9";"0";"0";"0";"0";"11";"3";"3";"4";"2";"6";"9";"390";"26";"14";"28";"19";"10";"0";"1";"0";"0";"0";"0";"0";"0";"2";"0";"1";"540"
"120080 PORTO ACRE";"0";"1";"0";"2";"0";"5";"4";"5";"7";"5";"4";"14";"8";"15";"10";"16";"16";"16";"30";"73";"25";"18";"13";"15";"7";"1";"5";"0";"0";"0";"1";"0";"0";"1";"0";"0";"317"
"130002 ALVARAES";"1";"7";"9";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"1";"5";"0";"1";"0";"25";"35";"26";"22";"23";"8";"8";"3";"3";"6";"4";"4";"1";"1";"2";"16";"0";"3";"215"
"130006 AMATURA";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"4";"58";"6";"0";"28";"8";"3";"0";"0";"0";"0";"0";"0";"20";"0";"0";"0";"0";"127"
"130008 ANAMA";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"12";"6";"7";"14";"11";"16";"14";"6";"11";"0";"6";"6";"0";"0";"2";"0";"1";"0";"0";"0";"0";"0";"0";"0";"112"
"130010 ANORI";"18";"31";"30";"26";"5";"0";"1";"0";"5";"2";"0";"1";"6";"8";"20";"11";"14";"14";"14";"171";"8";"23";"17";"16";"7";"1";"0";"1";"1";"8";"0";"0";"0";"6";"10";"1";"476"
"130014 APUI";"22";"15";"9";"29";"10";"26";"27";"14";"0";"0";"0";"0";"0";"0";"1";"0";"9";"13";"23";"28";"22";"15";"24";"16";"18";"9";"0";"0";"0";"0";"0";"0";"4";"0";"0";"0";"334"
"130020 ATALAIA DO NORTE";"0";"3";"2";"4";"2";"0";"0";"0";"0";"0";"0";"0";"4";"9";"1";"1";"1";"2";"1";"44";"1";"8";"15";"24";"12";"19";"17";"11";"32";"0";"8";"25";"1";"0";"1";"0";"248"
"130030 AUTAZES";"0";"0";"0";"0";"0";"0";"0";"11";"14";"0";"288";"20";"49";"43";"0";"55";"20";"0";"39";"34";"35";"22";"24";"48";"95";"5";"0";"0";"0";"0";"1";"0";"2";"0";"0";"0";"805"
"130040 BARCELOS";"0";"0";"0";"0";"0";"0";"3";"3";"0";"0";"0";"0";"0";"0";"0";"0";"3";"3";"4";"24";"16";"21";"19";"14";"23";"0";"0";"0";"0";"25";"9";"0";"4";"0";"0";"6";"177"
"130050 BARREIRINHA";"0";"0";"0";"0";"0";"0";"0";"0";"48";"39";"59";"42";"74";"76";"111";"21";"79";"37";"40";"44";"40";"43";"66";"32";"43";"1";"15";"0";"0";"0";"0";"6";"1";"0";"0";"0";"917"
"130060 BENJAMIN CONSTANT";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"3";"0";"3";"0";"189";"0";"0";"7";"0";"73";"26";"60";"29";"80";"55";"0";"0";"0";"0";"0";"0";"526"
"130063 BERURI";"41";"27";"30";"35";"40";"32";"20";"45";"3";"29";"19";"20";"36";"38";"47";"31";"59";"32";"38";"50";"40";"24";"29";"24";"5";"1";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"796"
"130068 BOA VISTA DO RAMOS";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"7";"8";"16";"16";"6";"6";"10";"23";"18";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"110"
"130070 BOCA DO ACRE";"0";"0";"0";"2";"0";"0";"0";"0";"0";"0";"0";"0";"2";"1";"0";"1";"0";"1";"0";"21";"0";"1";"0";"0";"11";"1";"5";"0";"0";"1";"5";"1";"2";"6";"0";"0";"61"
"130080 BORBA";"0";"0";"0";"0";"9";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"4";"1";"37";"2";"0";"0";"2";"24";"4";"3";"0";"0";"0";"0";"0";"0";"0";"0";"0";"86"
"130083 CAAPIRANGA";"11";"20";"16";"26";"33";"0";"19";"18";"22";"0";"0";"0";"0";"0";"0";"0";"0";"0";"9";"33";"28";"10";"13";"4";"8";"0";"1";"0";"0";"0";"0";"0";"0";"1";"1";"1";"274"
"130090 CANUTAMA";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"5";"0";"25";"10";"23";"6";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"71"
"130100 CARAUARI";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2";"2";"4";"10";"960";"10";"9";"10";"17";"26";"19";"1";"2";"0";"1";"0";"1";"0";"1";"1";"2";"1078"
"130110 CAREIRO";"3";"16";"10";"0";"0";"0";"0";"0";"4";"0";"0";"0";"0";"0";"0";"0";"4";"0";"0";"866";"0";"6";"6";"1";"7";"4";"4";"0";"0";"0";"0";"0";"7";"1";"0";"4";"943"
"130115 CAREIRO DA VARZEA";"0";"0";"0";"0";"0";"0";"0";"0";"0";"4";"0";"0";"0";"0";"0";"0";"0";"0";"0";"18";"0";"0";"0";"0";"20";"33";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"76"
"130120 COARI";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"140";"1";"8";"19";"24";"69";"2";"1";"3";"0";"0";"0";"0";"3";"0";"3";"8";"282"
"130130 CODAJAS";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"4";"4";"19";"28";"29";"24";"39";"84";"29";"38";"24";"24";"2";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"350"
"130140 EIRUNEPE";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"162";"3";"35";"66";"41";"33";"18";"7";"0";"4";"10";"0";"0";"22";"10";"10";"1";"422"
"130150 ENVIRA";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"258";"0";"0";"0";"0";"10";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"268"
"130160 FONTE BOA";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"4";"3";"1";"6";"14";"14";"2";"2";"1";"7";"6";"1";"10";"0";"10";"3";"0";"0";"1";"0";"2";"6";"94"
"130165 GUAJARA";"0";"0";"0";"0";"0";"0";"0";"0";"0";"24";"93";"26";"60";"0";"21";"92";"33";"49";"20";"53";"17";"32";"23";"18";"8";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"570"
"130170 HUMAITA";"3";"7";"10";"22";"13";"6";"17";"10";"32";"40";"66";"27";"95";"65";"32";"62";"12";"37";"64";"110";"58";"51";"47";"68";"9";"5";"5";"1";"8";"5";"0";"3";"6";"6";"2";"3";"1007"
"130180 IPIXUNA";"0";"8";"15";"0";"12";"0";"40";"31";"38";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"19";"0";"0";"6";"9";"17";"0";"9";"0";"6";"2";"2";"0";"0";"2";"3";"3";"223"
"130185 IRANDUBA";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"5";"52";"55";"74";"39";"32";"50";"67";"43";"34";"70";"58";"34";"79";"16";"2";"1";"0";"0";"0";"0";"2";"1";"0";"2";"716"
"130190 ITACOATIARA";"1";"12";"5";"7";"1";"16";"0";"3";"0";"0";"0";"0";"0";"0";"0";"0";"0";"8";"19";"197";"60";"69";"95";"74";"27";"3";"40";"18";"88";"0";"0";"0";"7";"2";"1";"1";"754"
"130195 ITAMARATI";"0";"10";"0";"18";"0";"0";"0";"4";"6";"2";"1";"0";"0";"0";"9";"1";"0";"0";"0";"21";"0";"0";"0";"0";"0";"4";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"77"
"130200 ITAPIRANGA";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"11";"20";"13";"12";"19";"9";"9";"2";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"95"
"130210 JAPURA";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"6";"4";"13";"9";"18";"2";"22";"10";"6";"6";"13";"11";"19";"18";"10";"2";"2";"7";"0";"2";"0";"3";"0";"5";"1";"5";"194"
"130220 JURUA";"0";"0";"0";"0";"0";"0";"0";"35";"0";"0";"0";"0";"17";"0";"0";"7";"0";"2";"0";"161";"0";"0";"0";"3";"0";"0";"0";"1";"0";"0";"0";"0";"0";"1";"1";"0";"228"
