"Município";"2017/Jan";"2017/Fev";"2017/Mar";"2017/Abr";"2017/Mai";"2017/Jun";"2017/Jul";"2017/Ago";"2017/Set";"2017/Out";"2017/Nov";"2017/Dez";"2018/Jan";"2018/Fev";"2018/Mar";"2018/Abr";"2018/Mai";"2018/Jun";"2018/Jul";"2018/Ago";"2018/Set";"2018/Out";"2018/Nov";"2018/Dez";"2019/Jan";"2019/Fev";"2019/Mar";"2019/Abr";"2019/Mai";"2019/Jun";"2019/Jul";"2019/Ago";"2019/Set";"2019/Out";"2019/Nov";"2019/Dez";" Total"
"110001 ALTA FLORESTA D\'OESTE";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"1";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"1";"0";"1";"0";"0";"0";"0";"0";"6"
"110002 ARIQUEMES";"1";"0";"0";"0";"0";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"6"
"110003 CABIXI";"5";"6";"4";"9";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"25"
"110004 CACOAL";"0";"0";"0";"0";"0";"1";"1";"0";"0";"0";"1";"1";"0";"0";"0";"0";"0";"1";"2";"15";"4";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"1";"0";"1";"0";"0";"29"
"110005 CEREJEIRAS";"0";"0";"0";"0";"2";"2";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"2";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"8"
"110006 COLORADO DO OESTE";"0";"0";"0";"2";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"4"
"110007 CORUMBIARA";"0";"0";"0";"0";"1";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"3"
"110008 COSTA MARQUES";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2"
"110010 GUAJARA-MIRIM";"0";"1";"1";"0";"1";"0";"0";"2";"5";"3";"0";"1";"1";"0";"1";"0";"2";"0";"8";"2";"0";"1";"0";"0";"0";"1";"0";"2";"2";"0";"0";"0";"1";"1";"0";"0";"36"
"110011 JARU";"43";"0";"0";"0";"1";"3";"0";"0";"1";"0";"0";"0";"0";"0";"0";"1";"0";"1";"4";"25";"3";"1";"3";"2";"1";"0";"0";"1";"0";"0";"0";"1";"0";"0";"0";"0";"91"
"110012 JI-PARANA";"0";"0";"0";"2";"1";"0";"0";"0";"1";"0";"0";"0";"1";"0";"1";"0";"0";"1";"0";"9";"1";"0";"1";"56";"3";"1";"0";"4";"0";"1";"1";"1";"0";"1";"0";"0";"86"
"110013 MACHADINHO D\'OESTE";"64";"50";"21";"58";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"1";"1";"6";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"203"
"110014 NOVA BRASILANDIA D\'OESTE";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"3"
"110015 OURO PRETO DO OESTE";"1";"2";"4";"1";"1";"1";"3";"0";"1";"2";"3";"1";"2";"1";"3";"0";"2";"1";"3";"20";"0";"0";"1";"3";"1";"0";"2";"1";"0";"0";"2";"0";"0";"1";"1";"0";"64"
"110018 PIMENTA BUENO";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1"
"110020 PORTO VELHO";"38";"1";"6";"4";"5";"3";"3";"5";"9";"7";"8";"1";"6";"5";"5";"7";"6";"7";"28";"29";"6";"3";"3";"2";"11";"7";"2";"2";"15";"7";"7";"8";"14";"7";"2";"5";"284"
"110025 PRESIDENTE MEDICI";"2";"0";"1";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"1";"1";"0";"1";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"9"
"110028 ROLIM DE MOURA";"0";"0";"0";"0";"2";"1";"0";"1";"1";"0";"0";"0";"1";"1";"2";"1";"1";"3";"1";"0";"0";"0";"1";"0";"0";"1";"0";"0";"0";"0";"0";"1";"0";"0";"1";"0";"19"
"110029 SANTA LUZIA D\'OESTE";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2";"0";"0";"6"
"110030 VILHENA";"0";"0";"1";"1";"1";"1";"1";"0";"0";"1";"3";"2";"2";"1";"1";"1";"0";"4";"3";"7";"0";"3";"0";"2";"0";"1";"2";"1";"1";"3";"1";"0";"1";"1";"2";"0";"48"
"110032 SAO MIGUEL DO GUAPORE";"0";"0";"1";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2"
"110033 NOVA MAMORE";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2"
"110034 ALVORADA D\'OESTE";"2";"0";"3";"0";"4";"0";"2";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"14"
"110037 ALTO ALEGRE DOS PARECIS";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"1";"0";"0";"2";"0";"0";"2";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"7"
"110040 ALTO PARAISO";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1"
"110045 BURITIS";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"1";"0";"1";"1";"3";"3";"2";"0";"3";"1";"1";"1";"0";"1";"0";"0";"1";"1";"1";"3";"0";"0";"26"
"110050 NOVO HORIZONTE DO OESTE";"7";"0";"12";"4";"0";"0";"0";"2";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"2";"0";"0";"0";"0";"29"
"110060 CACAULANDIA";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2"
"110070 CAMPO NOVO DE RONDONIA";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"6";"6";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"13"
"110080 CANDEIAS DO JAMARI";"1";"0";"0";"0";"0";"0";"0";"0";"0";"1";"3";"0";"0";"0";"0";"0";"4";"0";"4";"4";"1";"5";"9";"0";"0";"1";"3";"2";"3";"2";"2";"0";"7";"2";"2";"0";"56"
"110090 CASTANHEIRAS";"6";"4";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"10"
"110092 CHUPINGUAIA";"7";"8";"40";"12";"4";"1";"1";"2";"0";"0";"3";"0";"0";"0";"0";"0";"0";"0";"0";"12";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"90"
"110094 CUJUBIM";"1";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2";"2";"1";"0";"2";"4";"1";"4";"0";"0";"0";"1";"0";"1";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"22"
"110100 GOVERNADOR JORGE TEIXEIRA";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1"
"110110 ITAPUA DO OESTE";"0";"0";"2";"0";"0";"1";"5";"4";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"12"
"110120 MINISTRO ANDREAZZA";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1"
"110130 MIRANTE DA SERRA";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2"
"110140 MONTE NEGRO";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2"
"110145 PARECIS";"7";"6";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"13"
"110146 PIMENTEIRAS DO OESTE";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"2"
"110147 PRIMAVERA DE RONDONIA";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2"
"110149 SAO FRANCISCO DO GUAPORE";"0";"1";"0";"0";"0";"1";"2";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"5"
"110150 SERINGUEIRAS";"13";"20";"23";"20";"9";"0";"0";"0";"0";"0";"0";"2";"0";"0";"0";"1";"0";"0";"6";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"94"
"110155 TEIXEIROPOLIS";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1"
"110160 THEOBROMA";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"3"
"110170 URUPA";"0";"0";"0";"0";"0";"0";"1";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"1";"0";"1";"0";"0";"0";"6"
"110175 VALE DO ANARI";"4";"3";"9";"7";"5";"4";"0";"0";"0";"0";"2";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"35"
"110180 VALE DO PARAISO";"0";"11";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"13"
"120001 ACRELANDIA";"0";"0";"0";"0";"0";"3";"4";"0";"0";"0";"4";"2";"0";"0";"1";"0";"1";"0";"0";"0";"0";"3";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"18"
"120005 ASSIS BRASIL";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1"
"120010 BRASILEIA";"0";"0";"1";"0";"0";"1";"0";"0";"3";"0";"0";"1";"0";"0";"1";"1";"1";"0";"19";"1";"0";"3";"2";"3";"0";"1";"0";"0";"1";"0";"1";"0";"0";"0";"1";"1";"42"
"120013 BUJARI";"0";"1";"0";"1";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"1";"0";"1";"0";"0";"0";"1";"1";"0";"3";"1";"3";"0";"0";"15"
"120017 CAPIXABA";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"1";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"4"
"120020 CRUZEIRO DO SUL";"2";"4";"7";"9";"8";"3";"2";"1";"4";"0";"3";"0";"1";"1";"2";"1";"2";"0";"1";"131";"1";"1";"1";"0";"4";"0";"2";"2";"0";"0";"2";"0";"1";"1";"0";"2";"199"
"120025 EPITACIOLANDIA";"20";"9";"5";"13";"77";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"125"
"120030 FEIJO";"0";"3";"8";"2";"9";"3";"2";"2";"6";"2";"2";"5";"0";"0";"0";"1";"1";"0";"2";"10";"2";"0";"1";"2";"6";"1";"2";"0";"1";"3";"0";"2";"0";"0";"2";"1";"81"
"120032 JORDAO";"2";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"1";"1";"2";"0";"0";"1";"0";"2";"0";"0";"1";"0";"0";"0";"11"
"120033 MANCIO LIMA";"2";"0";"1";"0";"4";"1";"1";"0";"0";"5";"6";"2";"3";"2";"7";"0";"1";"2";"9";"14";"3";"9";"8";"4";"4";"3";"5";"1";"0";"1";"0";"2";"0";"0";"1";"1";"102"
"120034 MANOEL URBANO";"2";"17";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"19"
"120035 MARECHAL THAUMATURGO";"9";"4";"20";"0";"1";"2";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"37"
"120038 PLACIDO DE CASTRO";"0";"0";"0";"0";"0";"0";"1";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"43";"0";"1";"0";"0";"2";"0";"0";"0";"0";"0";"0";"0";"0";"1";"1";"0";"51"
"120039 PORTO WALTER";"0";"0";"0";"0";"0";"2";"0";"1";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"4";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2";"0";"0";"0";"0";"10"
"120040 RIO BRANCO";"15";"12";"9";"12";"22";"10";"12";"20";"11";"4";"6";"5";"6";"3";"1";"4";"7";"10";"14";"161";"20";"16";"15";"9";"15";"16";"10";"12";"5";"16";"1";"2";"5";"8";"15";"7";"516"
"120042 RODRIGUES ALVES";"0";"1";"1";"2";"0";"1";"3";"0";"1";"0";"2";"1";"1";"0";"1";"0";"0";"1";"0";"0";"2";"2";"1";"0";"0";"0";"2";"0";"2";"0";"0";"0";"0";"3";"1";"0";"28"
"120043 SANTA ROSA DO PURUS";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2";"0";"0";"0";"0";"0";"0";"0";"4"
"120045 SENADOR GUIOMARD";"4";"3";"2";"0";"1";"1";"0";"0";"0";"0";"0";"1";"0";"0";"6";"0";"0";"0";"0";"31";"0";"0";"1";"0";"0";"0";"2";"0";"0";"0";"3";"0";"0";"0";"0";"1";"56"
"120050 SENA MADUREIRA";"0";"0";"3";"0";"3";"0";"0";"0";"3";"2";"0";"0";"2";"1";"0";"1";"2";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"19"
"120060 TARAUACA";"1";"0";"0";"0";"2";"1";"0";"1";"0";"0";"0";"0";"8";"2";"1";"3";"0";"9";"7";"19";"11";"2";"4";"4";"4";"0";"1";"0";"1";"0";"0";"0";"0";"9";"6";"0";"96"
"120070 XAPURI";"0";"0";"0";"0";"1";"0";"0";"0";"1";"0";"0";"0";"0";"0";"1";"0";"0";"0";"1";"5";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"1";"0";"0";"0";"0";"0";"11"
"120080 PORTO ACRE";"0";"2";"0";"0";"1";"0";"3";"1";"3";"0";"0";"0";"2";"0";"0";"2";"0";"0";"2";"3";"0";"0";"1";"0";"0";"0";"0";"2";"0";"0";"0";"2";"0";"0";"0";"0";"24"
"130002 ALVARAES";"0";"2";"1";"0";"1";"2";"0";"0";"0";"0";"1";"1";"0";"1";"0";"0";"0";"0";"2";"3";"3";"1";"0";"3";"1";"0";"0";"2";"0";"2";"0";"1";"1";"1";"0";"0";"29"
"130006 AMATURA";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"11";"0";"0";"0";"11"
"130008 ANAMA";"0";"0";"0";"0";"4";"0";"1";"1";"4";"0";"0";"1";"0";"0";"0";"0";"3";"2";"3";"0";"0";"0";"2";"0";"0";"0";"0";"0";"0";"0";"0";"2";"1";"4";"0";"0";"28"
"130010 ANORI";"0";"2";"7";"4";"3";"1";"4";"0";"3";"7";"5";"0";"0";"0";"0";"0";"0";"0";"0";"4";"0";"1";"3";"2";"2";"2";"4";"8";"2";"0";"1";"7";"3";"3";"3";"1";"82"
"130014 APUI";"0";"0";"0";"0";"1";"0";"0";"0";"0";"1";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"3";"1";"0";"0";"0";"0";"0";"2";"2";"0";"0";"0";"0";"0";"0";"1";"13"
"130020 ATALAIA DO NORTE";"1";"0";"0";"0";"1";"1";"1";"2";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"1";"0";"0";"9"
"130030 AUTAZES";"0";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2";"2";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"7"
"130040 BARCELOS";"3";"1";"3";"4";"4";"8";"0";"13";"3";"7";"9";"3";"0";"7";"0";"3";"0";"0";"0";"0";"0";"0";"0";"0";"8";"25";"4";"0";"0";"0";"0";"1";"0";"0";"0";"0";"106"
"130050 BARREIRINHA";"57";"2";"0";"0";"2";"0";"0";"0";"1";"1";"0";"0";"1";"0";"0";"4";"3";"0";"0";"0";"0";"0";"0";"0";"0";"0";"66";"4";"10";"0";"0";"35";"4";"15";"0";"0";"205"
"130060 BENJAMIN CONSTANT";"0";"0";"2";"1";"0";"0";"1";"0";"0";"1";"0";"0";"0";"1";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"8"
"130063 BERURI";"1";"6";"2";"0";"2";"12";"0";"9";"8";"10";"8";"6";"4";"5";"2";"12";"2";"1";"8";"0";"0";"4";"0";"0";"0";"10";"2";"3";"9";"4";"0";"11";"1";"5";"0";"0";"147"
"130068 BOA VISTA DO RAMOS";"0";"2";"3";"2";"1";"1";"4";"1";"0";"0";"0";"0";"0";"0";"1";"0";"2";"0";"1";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"20"
"130070 BOCA DO ACRE";"0";"0";"1";"3";"3";"4";"4";"4";"3";"2";"1";"1";"6";"1";"1";"3";"3";"3";"1";"0";"0";"0";"0";"1";"0";"1";"1";"0";"0";"0";"1";"2";"0";"1";"0";"1";"52"
"130080 BORBA";"0";"0";"0";"0";"4";"1";"2";"2";"2";"2";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"1";"0";"0";"1";"0";"0";"0";"0";"0";"1";"0";"0";"0";"18"
"130083 CAAPIRANGA";"1";"4";"34";"2";"4";"2";"0";"0";"0";"3";"1";"0";"0";"0";"0";"0";"0";"0";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"54"
"130100 CARAUARI";"0";"1";"1";"2";"3";"2";"0";"1";"0";"3";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"15"
"130110 CAREIRO";"0";"0";"4";"0";"0";"0";"0";"0";"1";"0";"0";"1";"0";"1";"0";"1";"0";"0";"2";"2";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"14"
"130115 CAREIRO DA VARZEA";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"4"
"130120 COARI";"0";"0";"3";"0";"0";"0";"0";"0";"0";"0";"0";"2";"1";"0";"1";"0";"0";"0";"0";"4";"2";"8";"1";"1";"2";"2";"2";"1";"0";"0";"0";"0";"0";"0";"0";"0";"30"
"130130 CODAJAS";"0";"1";"1";"0";"0";"0";"0";"1";"1";"0";"0";"0";"0";"0";"0";"1";"1";"0";"0";"0";"0";"1";"0";"0";"1";"0";"0";"2";"0";"1";"0";"0";"1";"0";"0";"0";"12"
"130140 EIRUNEPE";"25";"4";"0";"0";"4";"5";"12";"0";"4";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2";"1";"0";"12";"1";"10";"0";"1";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"83"
"130150 ENVIRA";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"2"
"130160 FONTE BOA";"0";"1";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"3"
"130165 GUAJARA";"0";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"3"
"130170 HUMAITA";"0";"1";"2";"2";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"3";"0";"1";"0";"0";"0";"1";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"12"
"130180 IPIXUNA";"0";"0";"0";"0";"1";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"4";"0";"0";"0";"0";"0";"0";"1";"5";"1";"0";"0";"0";"2";"1";"2";"3";"5";"2";"28"
"130185 IRANDUBA";"1";"2";"6";"1";"2";"4";"0";"0";"2";"3";"1";"0";"1";"0";"1";"3";"1";"4";"11";"40";"10";"3";"4";"0";"8";"5";"3";"2";"3";"1";"0";"1";"1";"2";"2";"1";"129"
"130190 ITACOATIARA";"0";"7";"11";"1";"4";"1";"0";"0";"2";"1";"0";"0";"0";"2";"1";"2";"1";"0";"0";"0";"1";"1";"0";"1";"0";"1";"0";"1";"0";"0";"1";"0";"4";"0";"1";"0";"44"
"130195 ITAMARATI";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"1";"0";"0";"0";"5";"6";"0";"0";"9";"6";"3";"2";"4";"5";"2";"45"
"130210 JAPURA";"0";"3";"3";"1";"1";"2";"0";"3";"4";"6";"11";"2";"0";"4";"0";"1";"2";"3";"0";"0";"1";"1";"0";"5";"1";"0";"0";"3";"2";"2";"1";"1";"1";"2";"5";"0";"71"
"130220 JURUA";"1";"1";"1";"0";"1";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"3";"0";"0";"4";"8";"4";"0";"0";"0";"0";"3";"0";"0";"3";"0";"0";"0";"30"
"130230 JUTAI";"0";"2";"2";"0";"0";"0";"0";"0";"1";"1";"0";"0";"0";"0";"1";"0";"1";"4";"1";"1";"0";"0";"20";"0";"0";"2";"0";"8";"5";"10";"3";"0";"7";"10";"0";"0";"79"
"130240 LABREA";"0";"1";"2";"0";"4";"0";"1";"1";"1";"0";"0";"1";"2";"23";"0";"19";"0";"0";"0";"2";"1";"17";"48";"0";"12";"0";"0";"0";"0";"14";"0";"0";"2";"0";"0";"0";"151"
"130250 MANACAPURU";"9";"9";"11";"1";"5";"2";"2";"3";"3";"10";"4";"2";"9";"1";"2";"3";"1";"1";"4";"2";"3";"4";"1";"16";"1";"0";"2";"2";"1";"5";"1";"10";"1";"0";"6";"0";"137"
"130255 MANAQUIRI";"0";"0";"2";"0";"1";"0";"0";"1";"0";"0";"1";"0";"1";"0";"1";"0";"0";"0";"2";"0";"1";"2";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"13"
"130260 MANAUS";"25";"22";"12";"13";"7";"4";"2";"10";"14";"1";"9";"8";"8";"1";"11";"13";"2";"17";"51";"25";"23";"16";"7";"11";"13";"16";"27";"24";"17";"10";"19";"11";"10";"8";"4";"3";"474"
"130270 MANICORE";"0";"1";"4";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"3";"0";"0";"0";"0";"1";"1";"0";"0";"0";"0";"1";"0";"0";"1";"1";"0";"14"
"130280 MARAA";"0";"5";"3";"6";"16";"1";"0";"1";"3";"1";"10";"0";"0";"0";"1";"2";"7";"0";"0";"1";"0";"0";"0";"1";"0";"1";"2";"2";"0";"1";"0";"1";"1";"0";"0";"0";"66"
