"Município";"2013/Jan";"2013/Fev";"2013/Mar";"2013/Abr";"2013/Mai";"2013/Jun";"2013/Jul";"2013/Ago";"2013/Set";"2013/Out";"2013/Nov";"2013/Dez";"2014/Jan";"2014/Fev";"2014/Mar";"2014/Abr";"2014/Mai";"2014/Jun";"2014/Jul";"2014/Ago";"2014/Set";"2014/Out";"2014/Nov";"2014/Dez";"2015/Jan";"2015/Fev";"2015/Mar";"2015/Abr";"2015/Mai";"2015/Jun";"2015/Jul";"2015/Ago";"2015/Set";"2015/Out";"2015/Nov";"2015/Dez";" Total"
"120034 MANOEL URBANO";"6";"4";"4";"9";"4";"7";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"5";"4";"0";"6";"11";"12";"6";"42";"8";"4";"12";"9";"153"
"120035 MARECHAL THAUMATURGO";"0";"21";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"23";"31";"33";"30";"15";"18";"28";"16";"23";"14";"33";"19";"13";"20";"10";"32";"10";"15";"13";"8";"14";"15";"22";"17";"493"
"120038 PLACIDO DE CASTRO";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"28";"20";"12";"0";"0";"0";"0";"0";"12";"43";"2";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"117"
"120039 PORTO WALTER";"8";"3";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"9";"18";"16";"8";"11";"9";"19";"15";"18";"17";"11";"18";"15";"23";"18";"14";"14";"35";"15";"15";"8";"17";"355"
"120040 RIO BRANCO";"3";"0";"1";"1";"2";"2";"0";"0";"0";"0";"0";"0";"2";"0";"0";"4";"1";"1";"37";"92";"66";"51";"25";"53";"196";"115";"291";"408";"226";"233";"313";"1177";"399";"541";"469";"340";"5049"
"120043 SANTA ROSA DO PURUS";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"25";"13";"8";"6";"11";"13";"6";"8";"14";"14";"9";"9";"21";"14";"32";"8";"23";"7";"8";"65";"12";"26";"20";"11";"383"
"120045 SENADOR GUIOMARD";"28";"24";"24";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"3";"10";"12";"12";"12";"8";"27";"22";"29";"24";"17";"35";"32";"45";"16";"29";"28";"12";"449"
"120050 SENA MADUREIRA";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"20";"28";"43";"36";"26";"17";"29";"27";"23";"38";"38";"25";"49";"32";"48";"56";"47";"54";"47";"156";"74";"65";"59";"53";"1090"
"120060 TARAUACA";"8";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"61";"0";"0";"0";"0";"69"
"120070 XAPURI";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"1";"2";"6";"7";"8";"14";"70";"22";"22";"19";"12";"184"
"120080 PORTO ACRE";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2";"9";"8";"4";"3";"13";"19";"6";"16";"24";"21";"15";"37";"41";"27";"13";"26";"13";"297"
"130002 ALVARAES";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"14";"23";"15";"20";"16";"13";"102"
"130006 AMATURA";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"8";"26";"15";"18";"11";"8";"86"
"130008 ANAMA";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"12";"8";"8";"12";"22";"9";"6";"14";"17";"0";"12";"9";"130"
"130010 ANORI";"0";"0";"0";"0";"0";"0";"25";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"12";"14";"5";"11";"7";"11";"27";"14";"9";"14";"14";"164"
"130014 APUI";"14";"15";"1";"18";"18";"10";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"5";"13";"15";"20";"22";"19";"16";"19";"13";"219"
"130020 ATALAIA DO NORTE";"0";"0";"0";"28";"0";"28";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"6";"5";"1";"2";"2";"0";"0";"37";"12";"26";"20";"16";"183"
"130030 AUTAZES";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"7";"1";"0";"0";"20";"29"
"130040 BARCELOS";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"5";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2";"5";"5";"26";"20";"31";"18";"15";"128"
"130050 BARREIRINHA";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"39";"32";"32";"37";"66";"56";"83";"41";"26";"32";"36";"52";"51";"32";"50";"42";"707"
"130060 BENJAMIN CONSTANT";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"4";"1";"4";"0";"0";"0";"113";"2";"0";"14";"1";"139"
"130063 BERURI";"0";"0";"0";"0";"0";"0";"0";"17";"0";"30";"48";"0";"20";"0";"42";"30";"86";"37";"20";"1";"1";"39";"34";"19";"32";"31";"45";"32";"64";"30";"34";"60";"27";"26";"39";"30";"874"
"130068 BOA VISTA DO RAMOS";"0";"0";"0";"0";"37";"33";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"7";"15";"7";"4";"12";"4";"13";"133"
"130070 BOCA DO ACRE";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2";"0";"0";"0";"1";"1";"21";"0";"1";"0";"0";"26"
"130080 BORBA";"0";"0";"0";"0";"10";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"6";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2";"0";"1";"0";"19";"0";"1";"1";"0";"40"
"130083 CAAPIRANGA";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"6";"23";"17";"12";"14";"7";"79"
"130090 CANUTAMA";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"6";"0";"24";"21";"14";"65"
"130100 CARAUARI";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"1";"2";"3";"5";"3";"30";"25";"18";"27";"21";"136"
"130110 CAREIRO";"17";"0";"28";"35";"34";"38";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"7";"0";"0";"0";"0";"0";"0";"0";"2";"4";"0";"0";"3";"0";"0";"2";"0";"170"
"130115 CAREIRO DA VARZEA";"0";"0";"0";"6";"10";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"19";"0";"0";"0";"0";"35"
"130120 COARI";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2";"2";"96";"0";"15";"24";"36";"175"
"130130 CODAJAS";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"3";"14";"24";"32";"45";"44";"61";"38";"38";"28";"28";"355"
"130140 EIRUNEPE";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"6";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"54";"1";"21";"54";"43";"180"
"130150 ENVIRA";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"17";"0";"0";"0";"0";"17"
"130160 FONTE BOA";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"3";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"3";"3";"4";"7";"3";"5";"6";"5";"3";"5";"7";"0";"54"
"130165 GUAJARA";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"13";"59";"21";"28";"25";"13";"159"
"130170 HUMAITA";"0";"0";"21";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2";"1";"1";"1";"6";"2";"22";"53";"76";"23";"84";"58";"85";"69";"73";"45";"13";"84";"55";"74";"79";"60";"987"
"130180 IPIXUNA";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2";"0";"0";"11";"13";"26"
"130185 IRANDUBA";"59";"0";"0";"0";"11";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"11";"68";"50";"58";"42";"28";"48";"66";"52";"32";"69";"75";"56";"725"
"130190 ITACOATIARA";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"20";"22";"102";"78";"61";"81";"86";"451"
"130195 ITAMARATI";"0";"0";"5";"0";"2";"0";"0";"5";"0";"0";"0";"0";"0";"10";"0";"25";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"35";"0";"0";"0";"0";"82"
"130200 ITAPIRANGA";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"17";"15";"16";"12";"15";"14";"10";"99"
"130210 JAPURA";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"14";"10";"16";"7";"15";"5";"13";"9";"14";"19";"13";"15";"19";"12";"182"
"130220 JURUA";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"3";"0";"0";"0";"0";"11";"0";"0";"5";"0";"0";"0";"45";"0";"0";"1";"2";"67"
"130230 JUTAI";"0";"18";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"3";"4";"3";"1";"3";"1";"30";"12";"30";"21";"27";"153"
"130240 LABREA";"0";"9";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"15";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"4";"9";"12";"24";"51";"18";"22";"39";"39";"242"
"130250 MANACAPURU";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"29";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"30"
"130255 MANAQUIRI";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"1";"0";"10";"16";"22";"31";"15";"34";"20";"20";"25";"29";"39";"24";"24";"6";"3";"320"
"130260 MANAUS";"0";"0";"0";"0";"0";"0";"26";"93";"25";"0";"86";"109";"49";"34";"12";"16";"7";"9";"14";"21";"4";"7";"12";"21";"304";"250";"466";"496";"577";"664";"693";"5359";"922";"1094";"1125";"1253";"13748"
"130270 MANICORE";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"14";"19";"33";"52";"129";"48";"65";"48";"64";"473"
"130280 MARAA";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"29";"11";"25";"11";"22";"11";"110"
"130290 MAUES";"10";"35";"7";"9";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"3";"24";"124";"29";"37";"17";"55";"351"
"130300 NHAMUNDA";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"3";"3";"4";"8";"3";"1";"6";"30";"4";"7";"11";"3";"83"
"130310 NOVA OLINDA DO NORTE";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2";"7";"4";"10";"13";"8";"11";"19";"22";"96"
"130320 NOVO AIRAO";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"15";"0";"0";"7";"11";"0";"14";"23";"25";"10";"4";"2";"20";"11";"7";"14";"9";"22";"16";"210"
"130330 NOVO ARIPUANA";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"1"
"130340 PARINTINS";"34";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"6";"4";"25";"36";"30";"23";"34";"43";"25";"34";"39";"67";"400"
"130350 PAUINI";"0";"0";"0";"29";"14";"0";"0";"20";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"35";"0";"0";"0";"0";"98"
"130353 PRESIDENTE FIGUEIREDO";"0";"0";"0";"0";"0";"0";"0";"9";"3";"0";"0";"0";"13";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"32";"0";"0";"0";"4";"62"
"130356 RIO PRETO DA EVA";"0";"0";"0";"0";"0";"0";"0";"0";"38";"29";"41";"45";"20";"49";"37";"49";"32";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"23";"0";"0";"0";"19";"382"
"130360 SANTA ISABEL DO RIO NEGRO";"0";"13";"14";"18";"12";"17";"16";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"7";"6";"8";"19";"9";"139"
"130370 SANTO ANTONIO DO ICA";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"8";"0";"0";"0";"0";"0";"0";"27";"0";"0";"30";"30";"95"
